clip_name,start_frame,end_frame,verb_id,verb_name,action_id,action_name,noun_ids,noun_names
P25-R06-GreekSalad-1864670-1865574,044750,044776,61,Unknown verb 60,6,Put eating_utensil,29,seasoning_container
P25-R06-GreekSalad-537794-539171,012904,012944,61,Unknown verb 60,6,Put eating_utensil,29,seasoning_container
P25-R06-GreekSalad-581782-582894,013960,013992,61,Unknown verb 60,6,Put eating_utensil,29,seasoning_container
P25-R06-GreekSalad-589199-590384,014137,014173,61,Unknown verb 60,6,Put eating_utensil,29,seasoning_container
P26-R05-Cheeseburger-123384-125016,002957,003005,61,Unknown verb 60,6,Put eating_utensil,29,seasoning_container
P11-R01-PastaSalad-1132806-1135156,027182,027249,62,Unknown verb 61,3,Take eating_utensil,8,cucumber
P11-R01-PastaSalad-1293093-1300393,031017,031227,62,Unknown verb 61,3,Take eating_utensil,8,cucumber
P12-R01-PastaSalad-241400-247618,005778,005958,62,Unknown verb 61,3,Take eating_utensil,8,cucumber
P12-R01-PastaSalad-671998-673625,016123,016171,62,Unknown verb 61,3,Take eating_utensil,8,cucumber
P13-R01-PastaSalad-1383040-1384937,033188,033243,62,Unknown verb 61,3,Take eating_utensil,8,cucumber
P13-R01-PastaSalad-1440705-1442479,034572,034624,62,Unknown verb 61,3,Take eating_utensil,8,cucumber
P14-R01-PastaSalad-348946-350980,008369,008429,62,Unknown verb 61,3,Take eating_utensil,8,cucumber
P15-R01-PastaSalad-374650-378550,008982,009095,62,Unknown verb 61,3,Take eating_utensil,8,cucumber
P08-R01-PastaSalad-366133-368192,008782,008842,62,Unknown verb 61,3,Take eating_utensil,8,cucumber
P08-R01-PastaSalad-721460-722754,017312,017350,62,Unknown verb 61,3,Take eating_utensil,8,cucumber
P22-R03-BaconAndEggs-2110930-2114419,050654,050755,63,Unknown verb 62,10,Operate stove,23,pan
P22-R03-BaconAndEggs-2114419-2119050,050735,050869,63,Unknown verb 62,10,Operate stove,23,pan
P23-R03-BaconAndEggs-2188534-2191385,052517,052601,63,Unknown verb 62,10,Operate stove,23,pan
P23-R03-BaconAndEggs-2232614-2234486,053578,053632,63,Unknown verb 62,10,Operate stove,23,pan
P23-R03-BaconAndEggs-2290638-2298350,054957,055179,63,Unknown verb 62,10,Operate stove,23,pan
P23-R03-BaconAndEggs-2320057-2341050,055631,056236,63,Unknown verb 62,10,Operate stove,23,pan
P24-R03-BaconAndEggs-1349341-1352380,032377,032465,63,Unknown verb 62,10,Operate stove,23,pan
P24-R03-BaconAndEggs-1352380-1363800,032430,032759,63,Unknown verb 62,10,Operate stove,23,pan
P22-R03-BaconAndEggs-2103620-2106148,050480,050554,63,Unknown verb 62,10,Operate stove,23,pan
P22-R03-BaconAndEggs-2106148-2110930,050536,050674,63,Unknown verb 62,10,Operate stove,23,pan
P11-R01-PastaSalad-469099-472399,011250,011346,64,Unknown verb 63,3,Take eating_utensil,17,bell_pepper
P12-R01-PastaSalad-157110-165750,003750,003998,64,Unknown verb 63,3,Take eating_utensil,17,bell_pepper
P13-R01-PastaSalad-1217819-1221424,029219,029323,64,Unknown verb 63,3,Take eating_utensil,17,bell_pepper
P14-R01-PastaSalad-1103780-1105330,026487,026531,64,Unknown verb 63,3,Take eating_utensil,17,bell_pepper
P14-R01-PastaSalad-275437-277312,006606,006660,64,Unknown verb 63,3,Take eating_utensil,17,bell_pepper
P14-R01-PastaSalad-287905-290544,006903,006980,64,Unknown verb 63,3,Take eating_utensil,17,bell_pepper
P14-R01-PastaSalad-290544-291628,006971,007002,64,Unknown verb 63,3,Take eating_utensil,17,bell_pepper
P14-R01-PastaSalad-310466-311994,007448,007491,64,Unknown verb 63,3,Take eating_utensil,17,bell_pepper
P10-R01-PastaSalad-468526-471079,011238,011312,64,Unknown verb 63,3,Take eating_utensil,17,bell_pepper
P11-R01-PastaSalad-463849-467449,011124,011227,64,Unknown verb 63,3,Take eating_utensil,17,bell_pepper
P13-R01-PastaSalad-1569931-1571370,037675,037716,65,Unknown verb 64,13,Put condiment_container,11,onion
P14-R01-PastaSalad-1058255-1069547,025371,025697,65,Unknown verb 64,13,Put condiment_container,11,onion
P14-R01-PastaSalad-1070297-1075809,025674,025833,65,Unknown verb 64,13,Put condiment_container,11,onion
P14-R01-PastaSalad-1076764-1090210,025810,026198,65,Unknown verb 64,13,Put condiment_container,11,onion
P14-R01-PastaSalad-605883-613540,014523,014743,65,Unknown verb 64,13,Put condiment_container,11,onion
P14-R01-PastaSalad-637238-650725,015261,015650,65,Unknown verb 64,13,Put condiment_container,11,onion
P14-R01-PastaSalad-661251-681001,015823,016392,65,Unknown verb 64,13,Put condiment_container,11,onion
P15-R01-PastaSalad-621787-626187,014912,015039,65,Unknown verb 64,13,Put condiment_container,11,onion
P13-R01-PastaSalad-1565640-1567061,037572,037613,65,Unknown verb 64,13,Put condiment_container,11,onion
P13-R01-PastaSalad-1567983-1569931,037627,037683,65,Unknown verb 64,13,Put condiment_container,11,onion
P14-R02-TurkeySandwich-734359-735623,017621,017658,66,Unknown verb 65,6,Put eating_utensil,33,cutting_board
P15-R01-PastaSalad-1522021-1523629,036524,036572,66,Unknown verb 65,6,Put eating_utensil,33,cutting_board
P21-R05-Cheeseburger-713969-716579,017129,017204,66,Unknown verb 65,6,Put eating_utensil,33,cutting_board
P21-R05-Cheeseburger-779446-781494,018701,018761,66,Unknown verb 65,6,Put eating_utensil,33,cutting_board
P25-R06-GreekSalad-1508786-1509857,036208,036239,66,Unknown verb 65,6,Put eating_utensil,33,cutting_board
P25-R06-GreekSalad-2071403-2074234,049706,049789,66,Unknown verb 65,6,Put eating_utensil,33,cutting_board
P25-R06-GreekSalad-877974-880184,021066,021130,66,Unknown verb 65,6,Put eating_utensil,33,cutting_board
P26-R05-Cheeseburger-441084-443899,010580,010660,66,Unknown verb 65,6,Put eating_utensil,33,cutting_board
P13-R01-PastaSalad-748508-749602,017962,017993,66,Unknown verb 65,6,Put eating_utensil,33,cutting_board
P14-R01-PastaSalad-983976-986142,023610,023673,66,Unknown verb 65,6,Put eating_utensil,33,cutting_board
P22-R03-BaconAndEggs-494823-507530,011845,012211,67,Unknown verb 66,15,Open drawer,"38,3","mixture,eating_utensil"
P22-R03-BaconAndEggs-559760-565910,013420,013596,67,Unknown verb 66,15,Open drawer,"38,3","mixture,eating_utensil"
P22-R03-BaconAndEggs-574192-575115,013778,013805,67,Unknown verb 66,15,Open drawer,"38,3","mixture,eating_utensil"
P22-R03-BaconAndEggs-580720-588010,013920,014130,67,Unknown verb 66,15,Open drawer,"38,3","mixture,eating_utensil"
P22-R03-BaconAndEggs-595301-597716,014281,014352,67,Unknown verb 66,15,Open drawer,"38,3","mixture,eating_utensil"
P22-R03-BaconAndEggs-605109-616140,014496,014814,67,Unknown verb 66,15,Open drawer,"38,3","mixture,eating_utensil"
P22-R03-BaconAndEggs-658040-663393,015779,015935,67,Unknown verb 66,15,Open drawer,"38,3","mixture,eating_utensil"
P24-R03-BaconAndEggs-807250-808988,019370,019420,67,Unknown verb 66,15,Open drawer,"38,3","mixture,eating_utensil"
P20-R04-ContinentalBreakfast-205305-208443,004920,005010,67,Unknown verb 66,15,Open drawer,"38,3","mixture,eating_utensil"
P22-R03-BaconAndEggs-452488-466490,010826,011229,67,Unknown verb 66,15,Open drawer,"38,3","mixture,eating_utensil"
P14-R01-PastaSalad-235771-238962,005651,005743,68,Unknown verb 67,3,Take eating_utensil,39,tomato_container
P15-R01-PastaSalad-290725-292275,006974,007018,68,Unknown verb 67,3,Take eating_utensil,39,tomato_container
P15-R01-PastaSalad-338600-340700,008121,008182,68,Unknown verb 67,3,Take eating_utensil,39,tomato_container
P21-R05-Cheeseburger-278382-283328,006669,006812,68,Unknown verb 67,3,Take eating_utensil,39,tomato_container
P21-R06-GreekSalad-179585-182512,004303,004388,68,Unknown verb 67,3,Take eating_utensil,39,tomato_container
P25-R06-GreekSalad-885092-886500,021239,021279,68,Unknown verb 67,3,Take eating_utensil,39,tomato_container
P25-R06-GreekSalad-892411-893859,021414,021456,68,Unknown verb 67,3,Take eating_utensil,39,tomato_container
P26-R05-Cheeseburger-219612-221380,005266,005318,68,Unknown verb 67,3,Take eating_utensil,39,tomato_container
P12-R01-PastaSalad-139625-141557,003347,003402,68,Unknown verb 67,3,Take eating_utensil,39,tomato_container
P13-R01-PastaSalad-504949-508170,012110,012205,68,Unknown verb 67,3,Take eating_utensil,39,tomato_container
P09-R02-TurkeySandwich-414224-417524,009933,010029,69,Unknown verb 68,6,Put eating_utensil,40,cheese
P10-R02-TurkeySandwich-244837-245737,005874,005900,69,Unknown verb 68,6,Put eating_utensil,40,cheese
P10-R02-TurkeySandwich-245737-248437,005891,005969,69,Unknown verb 68,6,Put eating_utensil,40,cheese
P10-R05-Cheeseburger-590885-592995,014176,014237,69,Unknown verb 68,6,Put eating_utensil,40,cheese
P04-R06-GreekSalad-937620-942760,022490,022639,69,Unknown verb 68,6,Put eating_utensil,40,cheese
P05-R02-TurkeySandwich-561174-562206,013466,013495,69,Unknown verb 68,6,Put eating_utensil,40,cheese
P06-R02-TurkeySandwich-352943-354506,008466,008513,69,Unknown verb 68,6,Put eating_utensil,40,cheese
P06-R02-TurkeySandwich-384887-385802,009235,009262,69,Unknown verb 68,6,Put eating_utensil,40,cheese
P06-R02-TurkeySandwich-385858-386576,009259,009279,69,Unknown verb 68,6,Put eating_utensil,40,cheese
P18-R03-BaconAndEggs-919614-923011,022062,022161,70,Unknown verb 69,9,Cut cucumber,3,eating_utensil
P21-R06-GreekSalad-292739-294995,007020,007085,70,Unknown verb 69,9,Cut cucumber,3,eating_utensil
P21-R06-GreekSalad-936628-939280,022473,022549,70,Unknown verb 69,9,Cut cucumber,3,eating_utensil
P22-R03-BaconAndEggs-2173657-2175570,052163,052218,70,Unknown verb 69,9,Cut cucumber,3,eating_utensil
P14-R01-PastaSalad-1808540-1809791,043401,043438,70,Unknown verb 69,9,Cut cucumber,3,eating_utensil
P14-R01-PastaSalad-982281-983781,023571,023614,70,Unknown verb 69,9,Cut cucumber,3,eating_utensil
P16-R03-BaconAndEggs-1191490-1195291,028586,028696,70,Unknown verb 69,9,Cut cucumber,3,eating_utensil
P18-R03-BaconAndEggs-1447740-1451418,034736,034844,70,Unknown verb 69,9,Cut cucumber,3,eating_utensil
P18-R03-BaconAndEggs-905976-913911,021724,021953,70,Unknown verb 69,9,Cut cucumber,3,eating_utensil
P13-R01-PastaSalad-549401-552071,013179,013256,71,Unknown verb 70,6,Put eating_utensil,17,bell_pepper
P14-R01-PastaSalad-1105330-1106288,026525,026553,71,Unknown verb 70,6,Put eating_utensil,17,bell_pepper
P14-R01-PastaSalad-277312-278478,006652,006687,71,Unknown verb 70,6,Put eating_utensil,17,bell_pepper
P14-R01-PastaSalad-321523-322981,007713,007755,71,Unknown verb 70,6,Put eating_utensil,17,bell_pepper
P11-R01-PastaSalad-533458-534626,012799,012835,71,Unknown verb 70,6,Put eating_utensil,17,bell_pepper
P11-R01-PastaSalad-602324-606611,014445,014569,71,Unknown verb 70,6,Put eating_utensil,17,bell_pepper
P12-R01-PastaSalad-1058573-1062992,025395,025522,71,Unknown verb 70,6,Put eating_utensil,17,bell_pepper
P12-R01-PastaSalad-168900-172200,004045,004141,71,Unknown verb 70,6,Put eating_utensil,17,bell_pepper
P13-R01-PastaSalad-1285284-1289867,030835,030968,71,Unknown verb 70,6,Put eating_utensil,17,bell_pepper
P22-R03-BaconAndEggs-1147449-1150549,027531,027621,72,Unknown verb 71,16,Take plate,"41,37,23","oil,oil_container,pan"
P22-R03-BaconAndEggs-621425-624999,014906,015008,72,Unknown verb 71,16,Take plate,"41,37,23","oil,oil_container,pan"
P22-R03-BaconAndEggs-641941-644837,015399,015484,72,Unknown verb 71,16,Take plate,"41,37,23","oil,oil_container,pan"
P24-R03-BaconAndEggs-816101-822764,019570,019763,72,Unknown verb 71,16,Take plate,"41,37,23","oil,oil_container,pan"
P19-R03-BaconAndEggs-534089-536867,012812,012891,72,Unknown verb 71,16,Take plate,"41,37,23","oil,oil_container,pan"
P19-R03-BaconAndEggs-747886-751368,017941,018041,72,Unknown verb 71,16,Take plate,"41,37,23","oil,oil_container,pan"
P19-R03-BaconAndEggs-750672-753812,018009,018099,72,Unknown verb 71,16,Take plate,"41,37,23","oil,oil_container,pan"
P20-R03-BaconAndEggs-727086-730217,017443,017533,72,Unknown verb 71,16,Take plate,"41,37,23","oil,oil_container,pan"
P21-R05-Cheeseburger-121733-123719,002916,002975,72,Unknown verb 71,16,Take plate,"41,37,23","oil,oil_container,pan"
P20-R03-BaconAndEggs-91270-95043,002181,002291,73,Unknown verb 72,3,Take eating_utensil,42,pasta_container
P22-R03-BaconAndEggs-2366318-2368421,056786,056848,73,Unknown verb 72,3,Take eating_utensil,42,pasta_container
P23-R03-BaconAndEggs-264262-265140,006340,006366,73,Unknown verb 72,3,Take eating_utensil,42,pasta_container
P23-R03-BaconAndEggs-266412-267611,006390,006426,73,Unknown verb 72,3,Take eating_utensil,42,pasta_container
P14-R01-PastaSalad-88670-90128,002125,002167,73,Unknown verb 72,3,Take eating_utensil,42,pasta_container
P15-R01-PastaSalad-141850-143950,003399,003460,73,Unknown verb 72,3,Take eating_utensil,42,pasta_container
P15-R01-PastaSalad-144450-145550,003464,003496,73,Unknown verb 72,3,Take eating_utensil,42,pasta_container
P19-R04-ContinentalBreakfast-184561-187508,004422,004508,73,Unknown verb 72,3,Take eating_utensil,42,pasta_container
P20-R03-BaconAndEggs-89870-91270,002153,002194,73,Unknown verb 72,3,Take eating_utensil,42,pasta_container
P10-R06-GreekSalad-120728-124594,002888,003000,74,Unknown verb 73,4,Cut tomato,24,lettuce
P10-R06-GreekSalad-124850-129898,002984,003130,74,Unknown verb 73,4,Cut tomato,24,lettuce
P21-R06-GreekSalad-138177-156555,003272,003802,74,Unknown verb 73,4,Cut tomato,24,lettuce
P25-R06-GreekSalad-1305048-1310496,031308,031465,74,Unknown verb 73,4,Cut tomato,24,lettuce
P04-R06-GreekSalad-184590-186810,004425,004489,74,Unknown verb 73,4,Cut tomato,24,lettuce
P04-R06-GreekSalad-194220-201320,004644,004849,74,Unknown verb 73,4,Cut tomato,24,lettuce
P04-R06-GreekSalad-659470-669420,015803,016091,74,Unknown verb 73,4,Cut tomato,24,lettuce
P07-R01-PastaSalad-1469810-1471390,035271,035318,74,Unknown verb 73,4,Cut tomato,24,lettuce
P10-R06-GreekSalad-115049-120433,002748,002904,74,Unknown verb 73,4,Cut tomato,24,lettuce
P21-R05-Cheeseburger-291870-294350,006998,007071,75,Unknown verb 74,6,Put eating_utensil,39,tomato_container
P21-R06-GreekSalad-188450-190882,004516,004588,75,Unknown verb 74,6,Put eating_utensil,39,tomato_container
P25-R06-GreekSalad-200656-201528,004813,004839,75,Unknown verb 74,6,Put eating_utensil,39,tomato_container
P25-R06-GreekSalad-2156170-2160266,051738,051857,75,Unknown verb 74,6,Put eating_utensil,39,tomato_container
P11-R01-PastaSalad-287109-288687,006886,006933,75,Unknown verb 74,6,Put eating_utensil,39,tomato_container
P13-R01-PastaSalad-1297729-1303028,031133,031285,75,Unknown verb 74,6,Put eating_utensil,39,tomato_container
P13-R01-PastaSalad-509810-511178,012232,012272,75,Unknown verb 74,6,Put eating_utensil,39,tomato_container
P14-R01-PastaSalad-464068-465268,011134,011170,75,Unknown verb 74,6,Put eating_utensil,39,tomato_container
P15-R01-PastaSalad-980413-981213,023527,023552,75,Unknown verb 74,6,Put eating_utensil,39,tomato_container
P22-R03-BaconAndEggs-942955-944106,022627,022662,76,Unknown verb 75,10,Operate stove,14,bowl
P23-R03-BaconAndEggs-1579520-1581121,037904,037951,76,Unknown verb 75,10,Operate stove,14,bowl
P24-R03-BaconAndEggs-1161670-1164870,027873,027964,76,Unknown verb 75,10,Operate stove,14,bowl
P24-R03-BaconAndEggs-1164870-1166671,027952,028005,76,Unknown verb 75,10,Operate stove,14,bowl
P22-R03-BaconAndEggs-1990215-1992982,047759,047838,76,Unknown verb 75,10,Operate stove,14,bowl
P22-R03-BaconAndEggs-1999968-2007143,047982,048189,76,Unknown verb 75,10,Operate stove,14,bowl
P22-R03-BaconAndEggs-2007143-2009574,048165,048236,76,Unknown verb 75,10,Operate stove,14,bowl
P22-R03-BaconAndEggs-940728-942407,022573,022622,76,Unknown verb 75,10,Operate stove,14,bowl
P22-R03-BaconAndEggs-942407-943281,022615,022641,76,Unknown verb 75,10,Operate stove,14,bowl
P15-R01-PastaSalad-1063450-1066850,025514,025613,77,Unknown verb 76,4,Cut tomato,43,olive
P15-R01-PastaSalad-1067400-1069400,025612,025671,77,Unknown verb 76,4,Cut tomato,43,olive
P15-R01-PastaSalad-1069950-1071050,025676,025708,77,Unknown verb 76,4,Cut tomato,43,olive
P15-R01-PastaSalad-1071950-1073250,025723,025761,77,Unknown verb 76,4,Cut tomato,43,olive
P11-R01-PastaSalad-1397093-1402893,033516,033684,77,Unknown verb 76,4,Cut tomato,43,olive
P11-R01-PastaSalad-1403643-1408543,033675,033818,77,Unknown verb 76,4,Cut tomato,43,olive
P11-R01-PastaSalad-1410243-1414243,033836,033951,77,Unknown verb 76,4,Cut tomato,43,olive
P11-R01-PastaSalad-1415593-1420093,033963,034094,77,Unknown verb 76,4,Cut tomato,43,olive
P15-R01-PastaSalad-1058600-1062800,025396,025518,77,Unknown verb 76,4,Cut tomato,43,olive
P25-R06-GreekSalad-1900388-1901251,045607,045633,78,Unknown verb 77,8,Take condiment_container,12,drawer
P25-R06-GreekSalad-1991068-1992421,047782,047822,78,Unknown verb 77,8,Take condiment_container,12,drawer
P26-R05-Cheeseburger-178131-179139,004273,004302,78,Unknown verb 77,8,Take condiment_container,12,drawer
P26-R05-Cheeseburger-239387-244618,005733,005883,78,Unknown verb 77,8,Take condiment_container,12,drawer
P22-R03-BaconAndEggs-1604420-1606241,038502,038554,78,Unknown verb 77,8,Take condiment_container,12,drawer
P22-R03-BaconAndEggs-1907600-1910010,045776,045847,78,Unknown verb 77,8,Take condiment_container,12,drawer
P23-R03-BaconAndEggs-113563-114625,002723,002753,78,Unknown verb 77,8,Take condiment_container,12,drawer
P23-R03-BaconAndEggs-591860-592846,014202,014231,78,Unknown verb 77,8,Take condiment_container,12,drawer
P24-R03-BaconAndEggs-252708-253954,006061,006098,78,Unknown verb 77,8,Take condiment_container,12,drawer
P04-R01-PastaSalad-1638009-1642865,039301,039440,79,Unknown verb 78,16,Take plate,"21,7,44","condiment,condiment_container,salad"
P04-R01-PastaSalad-1651057-1655154,039615,039734,79,Unknown verb 78,16,Take plate,"21,7,44","condiment,condiment_container,salad"
P04-R06-GreekSalad-974190-981560,023363,023575,79,Unknown verb 78,16,Take plate,"21,7,44","condiment,condiment_container,salad"
P08-R01-PastaSalad-1507642-1512069,036173,036300,79,Unknown verb 78,16,Take plate,"21,7,44","condiment,condiment_container,salad"
P10-R01-PastaSalad-1684300-1686850,040417,040491,79,Unknown verb 78,16,Take plate,"21,7,44","condiment,condiment_container,salad"
P10-R06-GreekSalad-576461-580311,013826,013937,79,Unknown verb 78,16,Take plate,"21,7,44","condiment,condiment_container,salad"
P11-R01-PastaSalad-1785374-1790267,042836,042979,79,Unknown verb 78,16,Take plate,"21,7,44","condiment,condiment_container,salad"
P13-R01-PastaSalad-2236750-2238121,053679,053718,79,Unknown verb 78,16,Take plate,"21,7,44","condiment,condiment_container,salad"
P14-R01-PastaSalad-1906539-1909041,045750,045823,80,Unknown verb 79,10,Operate stove,26,pot
P14-R01-PastaSalad-1909041-1915357,045801,045984,80,Unknown verb 79,10,Operate stove,26,pot
P14-R01-PastaSalad-1915357-1917075,045964,046014,80,Unknown verb 79,10,Operate stove,26,pot
P14-R01-PastaSalad-1917571-1923250,046008,046171,80,Unknown verb 79,10,Operate stove,26,pot
P14-R01-PastaSalad-1925224-1933945,046184,046436,80,Unknown verb 79,10,Operate stove,26,pot
P14-R01-PastaSalad-1933945-1935596,046410,046459,80,Unknown verb 79,10,Operate stove,26,pot
P14-R01-PastaSalad-1935606-1943581,046435,046665,80,Unknown verb 79,10,Operate stove,26,pot
P14-R01-PastaSalad-1944029-1947073,046649,046737,80,Unknown verb 79,10,Operate stove,26,pot
